Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
86,60,3,121.0,16059,1,3,3,0,0,15,2,2,0,5,8,5,1991,1992,3,1,6,6,2,284.0,4,3,1,4,3,1,1,1,1288,1,5,1,3,2417,0,0,2,1,4,1,4,9,6,1,3,5,1991.0,1,2,462,3,3,2,127,82,0,0,0,0,0,4,2006,8,4,260000
87,60,3,122.0,11911,1,1,3,4,0,8,2,2,0,5,6,5,2005,2005,1,1,12,13,0,0.0,4,3,2,4,3,3,1,1,684,1,5,1,3,1560,0,0,2,1,3,1,4,6,6,1,4,6,2005.0,3,2,400,3,3,2,100,38,0,0,0,0,0,3,2009,8,4,174000
88,160,1,40.0,3951,1,3,3,0,0,21,2,2,4,5,6,5,2009,2009,1,1,12,13,4,76.0,4,3,2,4,3,3,1,1,612,1,5,1,3,1224,0,0,2,1,2,1,4,4,6,0,0,2,2009.0,2,2,528,3,3,2,0,234,0,0,0,0,0,6,2009,6,5,164500
89,50,0,105.0,8470,1,0,3,0,0,9,1,1,0,0,3,2,1915,1982,3,1,9,10,0,0.0,2,2,1,3,2,1,1,1,1013,1,3,0,3,1526,0,0,1,0,2,1,2,6,6,0,0,0,0.0,0,0,0,0,0,0,0,0,156,0,0,0,0,10,2009,3,0,85000
90,20,3,60.0,8070,1,3,3,4,0,5,2,2,0,2,4,5,1994,1995,1,1,12,13,0,0.0,3,3,2,4,3,1,6,1,990,1,5,1,3,990,1,0,1,0,3,1,3,5,6,0,0,0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,0,8,2007,8,4,123600
91,20,3,60.0,7200,1,3,3,4,0,12,2,2,0,2,4,5,1950,1950,1,1,3,14,0,0.0,3,3,3,0,0,0,0,0,0,1,3,1,2,1040,0,0,1,0,2,1,3,4,6,0,0,2,1950.0,1,2,420,3,3,2,0,29,0,0,0,0,0,7,2006,8,4,109900
92,20,3,85.0,8500,1,3,3,4,0,12,2,2,0,2,5,3,1961,1961,3,1,6,6,1,203.0,3,3,1,3,3,1,3,1,1235,1,3,1,3,1235,0,0,1,0,2,1,3,6,6,0,0,5,1961.0,1,2,480,3,3,2,0,0,0,0,0,0,0,12,2006,8,0,98600
93,30,3,80.0,13360,1,0,1,4,0,6,2,2,0,2,5,7,1921,2006,1,1,13,14,0,0.0,3,4,0,4,3,1,5,1,876,1,5,1,3,964,1,0,1,0,2,1,3,5,6,0,0,2,1921.0,1,2,432,3,3,2,0,0,44,0,0,0,0,8,2009,8,4,163500
94,190,0,60.0,7200,1,3,3,0,0,17,2,2,1,4,6,6,1910,1998,3,1,8,8,0,0.0,3,3,0,3,2,2,3,1,1214,2,5,0,3,2291,0,1,2,0,4,2,3,9,6,1,4,2,1900.0,1,2,506,3,3,2,0,0,0,0,99,0,0,11,2007,8,4,133900
95,60,3,69.0,9337,1,0,3,4,0,5,2,2,0,5,6,5,1997,1997,1,1,12,13,0,0.0,3,4,2,4,3,1,6,1,824,1,5,1,3,1786,1,0,2,1,3,1,4,7,6,0,0,5,1997.0,2,2,684,3,3,2,0,162,0,0,0,0,0,5,2007,8,4,204750
96,60,3,65.0,9765,1,1,3,0,0,8,2,2,0,5,6,8,1993,1993,1,1,12,13,2,68.0,5,4,2,4,4,1,5,1,680,1,4,1,3,1470,0,0,2,1,3,1,3,6,6,1,3,6,1993.0,3,2,420,3,3,2,232,63,0,0,0,0,480,4,2009,8,4,185000
97,20,3,78.0,10264,1,0,3,4,0,5,2,2,0,2,7,5,1999,1999,1,1,12,13,2,183.0,4,3,2,4,3,3,5,1,1588,1,5,1,3,1588,0,0,2,0,3,1,4,6,6,0,0,5,1999.0,2,2,472,3,3,2,158,29,0,0,0,0,0,8,2006,8,4,214000
98,20,3,73.0,10921,1,3,1,4,0,7,2,2,0,2,4,5,1965,1965,3,1,6,6,2,48.0,3,3,1,3,3,1,3,1,960,1,3,1,2,960,1,0,1,0,3,1,3,6,6,0,0,5,1965.0,3,1,432,3,3,1,120,0,0,0,0,0,0,5,2007,8,4,94750
99,30,3,85.0,10625,1,3,3,0,0,7,2,2,0,2,5,5,1920,1950,1,1,13,14,0,0.0,3,3,0,3,3,1,5,1,458,1,2,0,3,835,0,0,1,0,2,1,3,5,6,0,0,3,1920.0,1,1,366,2,3,2,0,0,77,0,0,0,400,5,2010,0,0,83000
100,20,3,77.0,9320,1,0,3,4,0,12,2,2,0,2,4,5,1959,1959,1,1,9,10,0,0.0,3,3,1,3,3,1,5,1,950,1,2,1,3,1225,1,0,1,1,3,1,3,6,6,0,0,0,0.0,0,0,0,0,0,2,352,0,0,0,0,0,400,1,2010,8,4,128950
101,20,3,80.0,10603,1,0,3,4,0,14,2,2,0,2,6,7,1977,2001,1,1,9,10,2,28.0,3,3,2,3,3,2,5,1,1610,1,4,1,3,1610,1,0,2,0,3,1,4,6,6,2,3,5,1977.0,2,2,480,3,3,2,168,68,0,0,0,0,0,2,2010,8,4,205000
102,60,3,77.0,9206,1,3,3,4,0,20,2,2,0,5,6,5,1985,1985,1,1,6,6,2,336.0,4,3,1,4,3,1,1,1,741,1,3,1,3,1732,0,0,2,1,3,1,4,7,6,1,3,5,1985.0,3,2,476,3,3,2,192,46,0,0,0,0,0,6,2010,8,4,178000
103,90,3,64.0,7018,1,3,0,4,0,20,2,2,2,2,5,5,1979,1979,1,1,6,6,0,0.0,3,2,3,0,0,0,0,0,0,1,3,1,3,1535,0,0,2,0,4,2,3,8,6,0,0,5,1979.0,1,2,410,3,3,2,0,0,0,0,0,0,0,6,2009,8,2,118964
104,20,3,94.0,10402,1,0,3,0,0,5,2,2,0,2,7,5,2009,2009,1,1,12,13,0,0.0,3,3,2,4,3,1,1,1,1226,1,5,1,3,1226,0,0,2,0,3,1,4,6,6,0,0,5,2009.0,2,3,740,3,3,2,0,36,0,0,0,0,0,5,2010,8,4,198900
105,50,4,60.0,7758,1,3,3,0,0,9,2,2,0,0,7,4,1931,1950,1,1,11,12,2,600.0,3,2,2,3,3,1,2,1,1040,1,5,1,2,1818,0,0,1,1,4,1,3,7,6,2,3,2,1951.0,1,1,240,3,3,2,0,0,0,0,184,0,0,6,2007,8,4,169500
106,60,1,75.0,9375,1,3,3,4,0,21,2,2,0,5,8,5,2003,2004,3,1,12,13,2,768.0,4,3,2,5,3,1,1,1,1053,1,5,1,3,1992,0,0,2,1,3,1,4,9,6,1,4,5,2003.0,2,2,648,3,3,2,140,45,0,0,0,0,0,8,2008,8,4,250000
107,30,4,60.0,10800,1,3,3,4,0,17,2,2,0,2,4,7,1885,1995,4,1,12,13,0,0.0,3,3,0,2,3,1,1,1,641,1,4,1,3,1047,0,0,1,0,2,1,3,6,6,0,0,2,1954.0,1,1,273,2,2,0,0,0,0,0,0,0,450,8,2007,8,4,100000
108,20,4,50.0,6000,1,3,3,4,0,17,2,2,0,2,5,5,1948,1950,1,1,12,13,0,0.0,3,3,1,3,3,1,5,4,789,1,5,1,3,789,0,0,1,0,2,1,3,5,6,0,0,2,1948.0,1,1,250,3,3,2,0,0,0,0,0,0,0,4,2008,8,5,115000
109,50,4,85.0,8500,1,3,3,0,0,9,0,2,0,0,5,7,1919,2005,1,1,5,5,0,0.0,3,3,1,3,3,1,1,1,793,2,3,0,2,1517,0,0,2,0,3,1,2,7,6,0,0,0,0.0,0,0,0,0,0,0,0,0,144,0,0,0,0,8,2007,8,4,115000
110,20,3,105.0,11751,1,0,3,4,0,14,2,2,0,2,6,6,1977,1977,3,1,9,10,2,480.0,3,3,1,4,3,1,4,1,1844,1,5,1,3,1844,0,0,2,0,3,1,3,7,6,1,3,5,1977.0,2,2,546,3,3,2,0,122,0,0,0,0,0,1,2010,0,4,190000
111,50,3,75.0,9525,1,3,3,4,0,7,2,2,0,0,6,4,1954,1972,1,1,13,14,0,0.0,3,3,1,3,2,1,3,1,994,1,4,1,3,1855,0,0,2,0,4,1,3,7,6,0,0,5,1954.0,1,1,325,3,3,2,182,0,0,0,0,0,0,10,2006,8,4,136900
112,80,3,65.0,7750,1,0,3,4,0,8,2,2,0,7,7,5,2000,2000,1,1,12,13,0,0.0,3,3,2,4,3,1,6,1,384,1,5,1,3,1430,0,0,2,1,3,1,3,7,6,1,3,6,2000.0,3,2,400,3,3,2,180,0,0,0,0,0,0,4,2010,8,4,180000
113,60,3,77.0,9965,1,3,3,4,0,5,2,2,0,5,7,5,2007,2007,1,1,12,13,4,220.0,4,3,2,5,3,3,6,1,1264,1,5,1,3,2696,1,0,2,1,4,1,5,10,6,1,4,6,2007.0,3,3,792,3,3,2,120,184,0,0,168,0,0,10,2007,6,5,383970
114,20,3,74.0,21000,1,3,0,0,0,6,2,2,0,2,6,5,1953,1953,3,1,13,14,2,184.0,3,4,1,4,3,2,5,3,1809,1,3,1,3,2259,1,0,2,0,3,1,4,7,6,2,4,3,1953.0,1,2,450,3,3,2,166,120,192,0,0,0,0,10,2007,0,0,217000
115,70,3,61.0,7259,1,0,3,4,1,6,2,2,0,5,6,8,1945,2002,2,1,13,14,0,0.0,3,3,1,3,3,1,5,2,1028,1,5,1,3,2320,1,0,2,1,3,1,4,9,6,1,3,2,1945.0,1,1,180,3,3,2,224,0,0,0,0,0,0,7,2007,8,4,259500
116,160,1,34.0,3230,1,3,3,0,0,21,2,2,4,5,6,5,1999,1999,1,1,8,8,2,1129.0,3,3,2,4,3,1,6,1,729,1,4,1,3,1458,0,0,2,1,2,1,3,5,6,1,2,2,1999.0,1,2,440,3,3,2,0,32,0,0,0,0,0,6,2007,8,4,176000
117,20,3,71.0,11616,1,3,3,4,0,19,2,2,0,2,5,5,1962,1962,1,1,13,14,2,116.0,3,3,1,3,3,1,2,4,1092,1,3,1,3,1092,0,1,1,0,3,1,3,6,6,1,1,5,1962.0,1,1,288,3,3,2,0,20,144,0,0,0,0,9,2009,8,4,139000
118,20,3,74.0,8536,1,3,3,0,0,7,2,2,0,2,5,5,2006,2007,1,1,12,13,0,0.0,3,3,2,4,3,1,1,1,1125,1,4,1,3,1125,0,0,1,1,2,1,3,5,6,0,0,5,2007.0,1,2,430,3,3,2,80,64,0,0,0,0,0,4,2007,6,5,155000
119,60,3,90.0,12376,1,3,3,0,0,20,2,2,0,5,7,5,1990,1990,3,1,9,10,0,0.0,3,3,2,4,3,2,6,1,1673,1,4,1,3,3222,1,0,3,0,5,1,4,11,6,2,3,5,1990.0,1,3,594,3,3,2,367,0,0,0,0,0,0,5,2010,8,4,320000
120,60,3,65.0,8461,1,3,3,4,0,5,2,2,0,5,6,5,2005,2006,1,1,12,13,0,0.0,4,3,2,4,3,1,1,1,728,1,5,1,3,1456,0,0,2,1,3,1,4,8,6,1,4,5,2005.0,3,2,390,3,3,2,0,24,0,0,0,0,0,7,2006,6,5,163990
121,80,3,80.0,21453,1,0,2,1,2,4,2,2,0,7,6,5,1969,1969,0,3,9,10,0,0.0,3,3,1,3,3,4,5,1,938,1,5,1,3,988,1,0,1,0,1,1,3,4,6,2,3,5,1969.0,1,2,540,3,3,2,0,130,0,130,0,0,0,10,2006,8,4,180000
122,50,4,50.0,6060,1,3,3,4,0,9,2,2,0,0,4,5,1939,1950,1,1,0,0,0,0.0,3,3,2,3,3,1,1,1,732,1,4,1,3,1123,0,0,1,0,3,1,3,4,6,0,0,2,1979.0,1,1,264,3,3,1,0,0,140,0,0,0,0,6,2007,8,4,100000
123,20,3,75.0,9464,1,3,3,0,0,12,2,2,0,2,6,7,1958,1958,3,1,8,8,2,135.0,3,4,1,3,3,1,4,1,1080,1,4,1,3,1080,0,0,1,0,3,1,3,5,6,0,0,5,1958.0,1,1,288,3,3,2,0,0,0,0,130,0,0,6,2008,8,4,136000
124,120,3,55.0,7892,1,3,3,4,0,20,2,2,4,2,6,5,1993,1993,1,1,9,10,0,0.0,4,3,2,4,3,1,6,1,1199,1,5,1,3,1199,0,0,2,0,2,1,4,5,6,0,0,5,1993.0,2,2,530,3,3,2,0,63,0,0,0,0,0,3,2008,8,4,153900
125,20,3,48.0,17043,1,0,3,1,0,14,2,2,0,2,6,5,1979,1998,1,1,6,6,0,0.0,3,4,1,4,2,1,1,1,1362,1,3,1,3,1586,0,0,2,0,3,1,3,7,6,1,3,5,1979.0,1,2,435,3,3,2,192,0,0,0,0,0,0,1,2009,8,4,181000
126,190,4,60.0,6780,1,3,3,4,0,9,2,2,1,0,6,8,1935,1982,1,1,13,14,0,0.0,3,2,1,3,3,3,6,1,520,1,4,0,3,754,1,0,1,0,2,1,3,5,6,0,0,0,0.0,0,0,0,0,0,0,53,0,0,0,0,0,0,6,2006,8,4,84500
127,120,3,24.0,4928,1,0,3,4,0,13,2,2,4,2,6,5,1976,1976,1,1,9,10,0,0.0,3,3,1,4,3,1,5,1,1078,1,3,1,3,958,0,0,2,0,2,1,3,5,6,1,3,5,1977.0,2,2,440,3,3,2,0,205,0,0,0,0,0,2,2007,8,4,128000
128,45,4,55.0,4388,1,0,0,4,0,17,1,2,0,1,5,7,1930,1950,1,1,14,14,0,0.0,3,4,0,3,3,1,2,1,672,1,5,1,3,840,0,0,1,0,3,1,3,5,6,1,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2007,8,4,87000
129,60,3,69.0,7590,1,3,3,4,0,12,4,2,0,5,6,5,1966,1966,1,1,12,13,2,266.0,3,3,1,3,3,1,4,1,660,1,3,1,3,1348,0,0,1,1,3,1,3,6,6,1,2,5,1966.0,2,2,453,3,3,2,188,108,0,0,0,0,0,7,2006,8,4,155000
130,20,3,69.0,8973,1,3,3,4,0,12,2,2,0,2,5,7,1958,1991,1,1,9,10,2,85.0,3,3,1,3,3,1,3,4,1008,1,3,1,2,1053,0,1,1,1,3,1,5,6,6,0,0,4,1998.0,2,2,750,3,3,2,0,80,0,180,0,0,0,7,2006,8,0,150000
131,60,3,88.0,14200,1,3,3,0,0,12,2,2,0,5,7,6,1966,1966,1,1,8,8,2,309.0,3,3,1,3,3,1,3,1,924,1,5,1,3,2157,0,0,2,1,4,1,4,8,6,2,4,5,1966.0,3,2,487,3,3,2,105,66,0,0,0,0,0,5,2006,8,4,226000
132,60,3,65.0,12224,1,0,3,0,0,8,2,2,0,5,6,5,2000,2000,1,1,12,13,2,40.0,4,3,2,4,3,1,6,1,992,1,5,1,3,2054,1,0,2,1,3,1,4,7,6,1,3,6,2000.0,2,2,390,3,3,2,24,48,0,0,0,0,0,7,2009,8,4,244000
133,20,3,75.0,7388,1,3,3,0,0,12,2,2,0,2,5,6,1959,2002,1,1,8,8,0,0.0,3,3,1,3,3,1,3,1,1063,1,4,1,3,1327,1,0,1,0,3,1,4,7,6,0,0,2,1974.0,1,2,624,3,3,2,0,0,0,0,0,0,0,7,2007,8,4,150750
134,20,3,85.0,6853,1,0,3,4,0,23,2,2,0,2,8,5,2001,2002,1,1,12,13,2,136.0,4,3,2,5,3,1,6,1,1267,1,5,1,3,1296,1,0,2,0,2,1,4,6,6,0,0,5,2001.0,3,2,471,3,3,2,192,25,0,0,0,0,0,6,2009,8,4,220000
135,20,3,78.0,10335,1,0,3,4,0,19,2,2,0,2,5,6,1968,1993,1,1,9,10,0,0.0,3,3,1,3,3,1,3,1,1461,1,4,1,3,1721,0,0,2,1,3,1,3,7,2,1,3,5,1968.0,2,2,440,3,3,2,0,96,180,0,0,0,0,7,2006,8,4,180000
136,20,3,80.0,10400,1,3,3,4,0,14,2,2,0,2,7,6,1970,1970,3,1,9,10,2,288.0,3,3,2,3,3,1,1,1,1304,1,4,1,3,1682,0,0,2,0,3,1,3,7,6,1,4,5,1970.0,1,2,530,3,3,2,98,0,0,0,0,0,0,5,2008,8,4,174000
137,20,3,73.0,10355,1,0,3,0,0,12,2,2,0,2,5,5,1967,1967,1,1,8,8,2,196.0,3,3,1,3,3,1,4,1,1214,1,3,1,3,1214,0,0,2,0,3,1,3,5,6,1,2,5,1967.0,2,1,318,3,3,2,0,111,0,0,0,0,0,7,2007,8,4,143000
138,90,3,82.0,11070,1,3,3,4,0,11,2,2,2,2,7,5,1988,1989,1,1,12,13,2,70.0,3,3,1,3,3,1,1,1,1907,1,4,1,3,1959,0,0,3,0,5,2,3,9,6,0,0,4,1989.0,1,3,766,3,3,2,0,0,0,0,0,0,0,7,2006,8,3,171000
139,60,3,73.0,9066,1,0,3,4,0,5,2,2,0,5,8,5,1999,2000,1,1,12,13,2,320.0,4,3,2,4,3,2,6,1,1004,1,5,1,3,1852,0,0,2,1,3,1,4,7,6,2,3,5,1999.0,3,3,660,3,3,2,224,106,0,0,0,0,0,12,2008,8,4,230000
140,60,3,65.0,15426,1,0,3,4,0,5,2,2,0,5,6,5,1997,1997,1,1,12,13,0,0.0,3,3,2,4,3,1,6,1,928,1,5,1,3,1764,1,0,2,1,3,1,4,7,6,0,0,5,1997.0,2,2,470,3,3,2,276,99,0,0,0,0,0,8,2009,8,4,231500
141,20,3,70.0,10500,1,3,3,2,0,12,2,2,0,2,4,5,1971,1971,1,1,6,6,0,0.0,3,3,1,3,3,1,5,1,864,1,3,1,3,864,0,0,1,0,3,1,3,5,6,1,1,0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,2010,4,4,115000
142,20,3,78.0,11645,1,3,3,4,0,5,2,2,0,2,7,5,2005,2005,1,1,12,13,0,0.0,4,3,2,4,3,3,6,1,1734,1,5,1,3,1734,1,0,2,0,3,1,4,7,6,0,0,5,2005.0,3,2,660,3,3,2,160,24,0,0,0,0,0,1,2006,8,4,260000
143,50,3,71.0,8520,1,3,3,0,0,12,0,2,0,0,5,4,1952,1952,1,1,3,14,0,0.0,3,2,1,3,3,1,3,1,910,1,2,1,3,1385,0,0,2,0,4,1,3,6,6,0,0,2,2000.0,1,2,720,3,3,2,0,0,0,0,0,0,0,6,2010,8,4,166000
144,20,3,78.0,10335,1,0,3,4,0,5,2,2,0,2,7,5,1999,1999,1,1,12,13,2,183.0,4,3,2,4,3,4,6,1,1490,1,5,1,3,1501,1,0,2,0,3,1,4,6,6,0,0,5,1999.0,2,2,577,3,3,2,144,29,0,0,0,0,0,6,2009,8,4,204000
145,90,4,70.0,9100,1,3,3,4,0,19,5,2,2,2,5,5,1963,1963,1,1,6,6,2,336.0,3,3,1,3,3,1,3,1,1728,1,3,1,3,1728,1,0,2,0,6,2,3,10,6,0,0,2,1963.0,1,2,504,3,3,2,0,0,0,0,0,0,0,11,2006,4,0,125000
146,160,4,24.0,2522,1,3,3,4,0,7,2,2,3,5,6,5,2004,2006,1,1,12,13,4,50.0,4,3,2,4,3,1,1,1,970,1,5,1,3,1709,0,0,2,0,3,1,4,7,0,0,0,2,2004.0,1,2,380,3,3,2,0,40,0,0,0,0,0,4,2006,8,4,130000
147,30,4,51.0,6120,1,3,3,0,0,3,2,2,0,2,5,7,1931,1993,1,1,13,14,0,0.0,3,3,0,3,3,1,4,1,715,1,3,1,2,875,1,0,1,0,2,1,3,5,6,0,0,2,1931.0,1,1,180,2,3,2,48,0,0,0,0,0,0,11,2009,8,4,105000
148,60,3,65.0,9505,1,0,3,1,0,8,2,2,0,5,7,5,2001,2001,1,1,12,13,2,180.0,4,3,2,4,3,1,1,1,884,1,5,1,3,2035,0,0,2,1,3,1,4,8,6,1,4,6,2001.0,3,2,434,3,3,2,144,48,0,0,0,0,0,5,2010,8,4,222500
149,20,3,63.0,7500,1,3,3,4,0,20,2,2,0,2,7,5,2004,2005,1,1,12,13,2,120.0,3,3,2,4,3,1,6,1,1080,1,5,1,3,1080,1,0,1,0,3,1,4,6,6,0,0,0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,2008,8,4,141000
150,50,4,52.0,6240,1,3,3,4,0,3,2,2,0,0,5,4,1936,1950,1,1,8,8,0,0.0,3,3,0,4,3,1,1,1,896,1,4,1,2,1344,0,0,1,0,3,1,3,7,6,0,0,2,1936.0,1,1,240,2,3,2,200,114,0,0,0,0,0,4,2006,8,4,115000
151,20,3,120.0,10356,1,3,3,0,0,5,2,2,0,2,5,6,1975,1975,1,1,6,6,0,0.0,3,3,1,3,3,3,4,1,969,1,3,1,3,969,0,0,1,1,3,1,3,5,6,0,0,5,1975.0,1,2,440,3,3,2,0,0,0,0,0,0,0,1,2007,8,4,122000
152,20,3,107.0,13891,1,3,3,4,0,16,2,2,0,2,8,5,2007,2008,3,1,12,13,4,436.0,4,3,2,5,3,4,6,1,1710,1,5,1,3,1710,1,0,2,0,2,1,4,6,6,1,4,5,2007.0,2,3,866,3,3,2,0,102,0,0,0,0,0,1,2008,6,5,372402
153,60,3,80.0,14803,1,0,3,1,0,14,2,2,0,5,6,5,1971,1971,1,1,6,6,2,252.0,3,3,1,3,3,1,3,1,825,1,4,1,3,1993,0,0,2,1,4,1,3,8,6,1,4,5,1971.0,2,2,495,3,3,2,0,66,0,0,0,0,0,6,2006,8,4,190000
154,20,3,80.0,13500,1,3,3,4,0,4,2,2,0,2,6,7,1960,1975,0,1,3,10,0,0.0,3,3,1,4,3,4,4,5,1602,1,4,1,3,1252,1,0,1,0,1,1,3,4,6,1,4,5,1960.0,2,2,564,3,3,2,409,0,0,0,0,0,0,3,2008,8,4,235000
155,30,4,84.0,11340,1,3,3,0,0,17,2,2,0,2,6,5,1923,1950,1,1,13,14,0,0.0,3,3,0,3,3,1,1,1,1200,1,3,1,2,1200,0,0,1,0,4,1,3,7,6,0,0,2,1923.0,1,1,312,2,2,2,0,0,228,0,0,0,0,3,2006,8,3,125000
156,50,3,60.0,9600,1,3,3,0,0,7,0,2,0,0,6,5,1924,1950,1,1,13,14,0,0.0,3,3,0,3,3,1,1,1,572,3,2,0,2,1096,0,0,1,0,2,1,3,5,6,0,0,0,0.0,0,0,0,0,0,0,0,8,128,0,0,0,0,4,2008,8,4,79000
157,20,3,60.0,7200,1,3,3,4,0,12,2,2,0,2,5,7,1950,1950,3,1,13,14,0,0.0,3,3,1,0,0,0,0,0,0,1,3,1,2,1040,0,0,1,0,2,1,3,5,6,0,0,2,1950.0,1,2,625,3,3,2,0,0,0,0,0,0,0,6,2006,8,4,109500
158,60,3,92.0,12003,1,3,3,0,0,23,2,2,0,5,8,5,2009,2010,1,1,12,13,2,84.0,4,3,2,5,3,1,1,1,774,1,5,1,3,1968,0,0,2,1,4,1,5,8,6,1,4,6,2009.0,3,3,680,3,3,2,0,75,0,0,0,0,0,5,2010,6,5,269500
159,60,1,100.0,12552,1,3,3,0,0,21,2,2,0,5,7,5,2004,2005,1,1,12,13,0,0.0,4,3,2,4,3,1,6,1,991,1,5,1,3,1947,0,0,2,1,3,1,4,8,6,1,4,5,2004.0,2,2,678,3,3,2,0,136,0,0,0,0,0,5,2010,8,4,254900
160,60,3,134.0,19378,1,0,1,0,0,8,2,2,0,5,7,5,2005,2006,1,1,12,13,2,456.0,4,3,2,4,3,2,6,1,1392,1,5,1,3,2462,1,0,2,1,4,1,4,9,6,1,4,5,2006.0,2,2,576,3,3,2,239,132,0,168,0,0,0,3,2006,6,5,320000
161,20,3,68.0,11120,1,0,3,1,0,24,2,2,0,2,6,6,1984,1984,1,1,9,10,0,0.0,3,3,2,4,3,1,4,1,1232,1,3,1,3,1232,0,0,2,0,3,1,3,6,6,0,0,5,1984.0,1,2,516,3,3,2,0,0,0,0,0,0,0,6,2008,8,4,162500
162,60,3,110.0,13688,1,0,3,4,0,16,2,2,0,5,9,5,2003,2004,1,1,12,13,2,664.0,4,3,2,5,3,3,6,1,1572,1,5,1,3,2668,1,0,2,1,3,1,5,10,6,2,4,6,2003.0,3,3,726,3,3,2,400,0,0,0,0,0,0,3,2008,8,4,412500
163,20,3,95.0,12182,1,3,3,0,0,16,2,2,0,2,7,5,2005,2005,1,1,12,13,2,226.0,4,3,2,4,3,2,4,1,1541,1,5,1,3,1541,0,0,2,0,3,1,4,7,6,1,4,5,2005.0,2,2,532,3,3,2,0,70,0,0,0,0,0,5,2010,6,5,220000
164,45,3,55.0,5500,1,3,3,4,0,17,2,2,0,1,4,6,1956,1956,1,1,8,8,0,0.0,3,3,1,3,3,1,1,1,882,1,5,1,3,882,0,0,1,0,1,1,3,4,6,0,0,0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,2007,8,4,103200
165,40,4,40.0,5400,1,3,3,0,0,17,2,2,0,2,6,7,1926,2004,1,1,8,8,0,0.0,3,4,0,3,3,2,2,1,1149,1,4,1,2,1616,0,0,2,0,3,1,4,5,6,0,0,2,1926.0,1,1,216,3,3,2,0,0,183,0,0,0,0,10,2007,8,4,152000
166,190,3,62.0,10106,1,3,3,4,0,7,2,2,1,0,5,7,1940,1999,1,1,13,14,0,0.0,3,4,0,3,3,1,5,3,644,1,4,1,3,1355,1,0,2,0,4,2,3,6,6,0,0,0,0.0,0,0,0,0,0,2,140,0,0,0,0,0,0,9,2008,8,4,127500
167,20,3,80.0,10708,1,0,3,4,0,4,2,2,0,2,5,5,1955,1993,3,1,13,14,0,0.0,4,3,1,3,3,1,2,4,1617,1,5,1,2,1867,1,0,1,0,2,1,3,7,6,3,4,5,1955.0,3,1,303,3,3,2,476,0,0,0,142,0,0,11,2009,0,4,190000
168,60,3,86.0,10562,1,3,3,4,0,16,2,2,0,5,8,5,2007,2007,1,1,12,13,4,300.0,4,3,2,5,3,1,6,1,1582,1,5,1,3,2161,1,0,1,1,3,1,5,8,6,1,4,5,2007.0,3,3,789,3,3,2,178,120,0,0,0,0,0,11,2007,6,5,325624
169,60,3,62.0,8244,1,0,3,4,0,8,2,2,0,5,7,5,2004,2004,1,1,12,13,0,0.0,4,3,2,4,3,1,1,1,840,1,5,1,3,1720,0,0,2,1,3,1,4,7,6,1,4,5,2004.0,3,2,440,3,3,2,100,48,0,0,0,0,0,5,2007,8,4,183500
170,20,3,85.0,16669,1,0,3,0,0,23,2,2,0,2,8,6,1981,1981,3,6,9,10,2,653.0,4,3,1,4,3,1,1,1,1686,1,3,1,3,1707,0,0,2,1,2,1,3,6,6,1,3,5,1981.0,2,2,511,3,3,2,574,64,0,0,0,0,0,1,2006,8,4,228000
171,50,4,60.0,12358,1,0,3,4,0,17,1,2,0,0,5,6,1941,1950,1,1,8,8,0,0.0,3,3,1,3,3,1,3,1,720,1,3,1,3,1382,0,0,1,1,2,1,3,7,6,0,0,2,1991.0,1,2,660,3,3,2,237,0,0,0,0,0,0,5,2007,8,4,128500
172,20,3,141.0,31770,1,0,3,0,0,12,2,2,0,2,6,5,1960,1960,3,1,3,10,4,112.0,3,3,1,3,4,4,4,1,1080,1,2,1,3,1656,1,0,1,0,3,1,3,7,6,2,4,5,1960.0,3,2,528,3,3,1,210,62,0,0,0,0,0,5,2010,8,4,215000
173,160,3,44.0,5306,1,0,3,4,0,22,2,2,4,5,7,7,1987,1987,1,1,6,6,0,0.0,4,4,2,4,4,1,6,3,1064,1,4,1,3,1767,1,0,2,0,2,1,4,5,6,1,3,5,1987.0,2,2,504,4,3,2,441,35,0,0,0,0,0,6,2006,8,4,239000
